Timestamp,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Roll,Pitch,Yaw,Cloudiness,CurrentSpeed,CurrentTravelTime,FreeFlowSpeed,FreeFlowTravelTime,Humidity,Latitude,Longitude,RoadClosure,RoadTypeDescription,Temperature,TrafficIntensity,Visibility,WeatherDescription,WeatherIntensity,WindSpeed,target
16:40:05,-1.98000002,0.31999999,9.52999973,-2.15745401,0.2729241,9.59455109,3.07723355,-0.2018037,-0.0283616,0,19,312,19,312,29,19.0456311,72.8934683,0,Local connecting road,33.02,0,4000,smoke,Low,6.17,0.0
16:40:05,-2.0,0.34,9.48999977,-2.15780663,0.28238609,9.59206009,3.07832456,-0.20289452,-0.0283616,0,19,312,19,312,29,19.0456311,72.8934683,0,Local connecting road,33.02,0,4000,smoke,Low,6.17,0.0
16:40:05,-2.0999999,0.14,9.81999969,-2.1666522,0.28808531,9.58226776,3.07941532,-0.20289452,-0.0283616,0,19,312,19,312,29,19.0456311,72.8934683,0,Local connecting road,33.02,0,4000,smoke,Low,6.17,0.0
16:40:05,-2.04999995,0.31,9.48999977,-2.16051245,0.29985747,9.58116627,3.07941532,-0.20289452,-0.02945243,0,19,312,19,312,29,19.0456311,72.8934683,0,Local connecting road,33.02,0,4000,smoke,Low,6.17,0.0
16:40:05,-1.95000005,0.38999999,9.64999962,-2.16526771,0.28090048,9.58177662,3.07832456,-0.2018037,-0.02945243,0,19,312,19,312,29,19.0456311,72.8934683,0,Local connecting road,33.02,0,4000,smoke,Low,6.17,0.0
16:40:05,-2.00999999,0.25,9.72000027,-2.15607548,0.27071336,9.5946188,3.07723355,-0.2018037,-0.0283616,0,19,312,19,312,29,19.0456311,72.8934683,0,Local connecting road,33.02,0,4000,smoke,Low,6.17,0.0
16:40:05,-2.1099999,0.22,9.64000034,-2.14405465,0.26681015,9.58659172,3.07941532,-0.2018037,-0.03163409,0,19,312,19,312,29,19.0456311,72.8934683,0,Local connecting road,33.02,0,4000,smoke,Low,6.17,0.0
16:40:05,-2.03999996,0.30000001,9.47999954,-2.1316247,0.26901546,9.58237648,3.07941532,-0.20071286,-0.03381575,0,19,312,19,312,29,19.0456311,72.8934683,0,Local connecting road,33.02,0,4000,smoke,Low,6.17,0.0
16:40:05,-2.00999999,0.34999999,9.65999985,-2.12724447,0.27088311,9.59696579,3.07832456,-0.20071286,-0.03381575,0,19,312,19,312,29,19.0456311,72.8934683,0,Local connecting road,33.02,0,4000,smoke,Low,6.17,0.0
16:40:05,-1.85000002,0.56999999,9.51000023,-2.12463713,0.27676848,9.61192894,3.07723355,-0.20289452,-0.03381575,0,19,312,19,312,29,19.0456311,72.8934683,0,Local connecting road,33.02,0,4000,smoke,Low,6.17,0.0
16:40:05,-2.19000006,0.23,9.43999958,-2.13711691,0.28203416,9.59650898,3.08159685,-0.20616701,-0.03054326,0,19,312,19,312,29,19.0456311,72.8934683,0,Local connecting road,33.02,0,4000,smoke,Low,6.17,0.0
16:40:05,-2.11999989,0.31,9.57999992,-2.1416626,0.29997107,9.58032799,3.08268785,-0.20834868,-0.03054326,0,19,312,19,312,29,19.0456311,72.8934683,0,Local connecting road,33.02,0,4000,smoke,Low,6.17,0.0
16:40:05,-2.07999992,0.33000001,9.47000027,-2.14460468,0.3116414,9.57345963,3.08268785,-0.20943952,-0.02945243,0,19,312,19,312,29,19.0456311,72.8934683,0,Local connecting road,33.02,0,4000,smoke,Low,6.17,0.0
16:40:05,-2.00999999,0.37,9.61999989,-2.15654826,0.31064174,9.57994652,3.08050609,-0.20834868,-0.02945243,0,19,312,19,312,29,19.0456311,72.8934683,0,Local connecting road,33.02,0,4000,smoke,Low,6.17,0.0
16:40:05,-1.88,0.46000001,9.65999985,-2.16391397,0.30318034,9.59600449,3.07941532,-0.20616701,-0.03054326,0,19,312,19,312,29,19.0456311,72.8934683,0,Local connecting road,33.02,0,4000,smoke,Low,6.17,0.0
16:40:05,-1.90999997,0.43000001,9.40999985,-2.15591097,0.27742395,9.59163475,3.07832456,-0.2018037,-0.03163409,0,19,312,19,312,29,19.0456311,72.8934683,0,Local connecting road,33.02,0,4000,smoke,Low,6.17,0.0
16:40:06,-2.08999991,0.16,9.56999969,-2.2193253,0.26877093,9.58774471,3.07941532,-0.21053034,-0.01090831,0,19,312,19,312,29,19.0456311,72.8934683,0,Local connecting road,33.02,0,4000,smoke,Low,6.17,0.0
16:40:06,-2.11999989,0.13,9.60000038,-2.22883964,0.27661574,9.58623219,3.07941532,-0.21162117,-0.01090831,0,19,312,19,312,29,19.0456311,72.8934683,0,Local connecting road,33.02,0,4000,smoke,Low,6.17,0.0
16:40:06,-2.1500001,0.06,9.43000031,-2.2273109,0.29085788,9.58157635,3.08050609,-0.212712,-0.01090831,0,19,312,19,312,29,19.0456311,72.8934683,0,Local connecting road,33.02,0,4000,smoke,Low,6.17,0.0
16:40:06,-2.08999991,0.19,9.72999954,-2.22638869,0.28806925,9.57716942,3.08050609,-0.21162117,-0.01090831,0,19,312,19,312,29,19.0456311,72.8934683,0,Local connecting road,33.02,0,4000,smoke,Low,6.17,0.0
16:40:06,-2.1099999,0.05,9.64000034,-2.22167206,0.30319566,9.58405018,3.08050609,-0.21162117,-0.01199914,0,19,312,19,312,29,19.0456311,72.8934683,0,Local connecting road,33.02,0,4000,smoke,Low,6.17,0.0
16:40:06,-2.0999999,0.11,9.65999985,-2.21129751,0.3159712,9.5769453,3.08050609,-0.20834868,-0.01745329,0,19,312,19,312,29,19.0456311,72.8934683,0,Local connecting road,33.02,0,4000,smoke,Low,6.17,0.0
16:40:06,-2.1500001,0.06,9.65999985,-2.22784543,0.3189545,9.57920551,3.08050609,-0.21053034,-0.0141808,0,19,312,19,312,29,19.0456311,72.8934683,0,Local connecting road,33.02,0,4000,smoke,Low,6.17,0.0
16:40:06,-2.0999999,0.11,9.53999996,-2.22193408,0.31736428,9.57130623,3.08050609,-0.20943952,-0.01636246,0,19,312,19,312,29,19.0456311,72.8934683,0,Local connecting road,33.02,0,4000,smoke,Low,6.17,0.0
16:40:06,-1.97000003,0.23,9.59000015,-2.196069,0.30517468,9.58650017,3.07941532,-0.20725785,-0.01963495,0,19,312,19,312,29,19.0456311,72.8934683,0,Local connecting road,33.02,0,4000,smoke,Low,6.17,0.0
16:40:06,-2.11999989,0.11,9.60000038,-2.20130754,0.30545884,9.58830357,3.07941532,-0.20616701,-0.02072578,0,19,312,19,312,29,19.0456311,72.8934683,0,Local connecting road,33.02,0,4000,smoke,Low,6.17,0.0
16:40:06,-2.0999999,0.13,9.64000034,-2.22957611,0.3121129,9.58103371,3.08050609,-0.21162117,-0.01308997,0,19,312,19,312,29,19.0456311,72.8934683,0,Local connecting road,33.02,0,4000,smoke,Low,6.17,0.0
16:40:07,-2.1500001,0.12,9.56999969,-2.141752,0.22465904,9.58323097,3.08050609,-0.21053034,-0.01527163,0,19,312,19,312,29,19.0456311,72.8934683,0,Local connecting road,33.02,0,4000,smoke,Low,6.17,0.0
16:40:07,-1.98000002,0.30000001,9.63000011,-2.07932401,0.19337383,9.60415173,3.07832456,-0.20616701,-0.02399828,0,19,312,19,312,29,19.0456311,72.8934683,0,Local connecting road,33.02,0,4000,smoke,Low,6.17,0.0
16:40:07,-2.06999993,0.20999999,9.64999962,-2.10385108,0.19557279,9.60549927,3.07832456,-0.20834868,-0.02072578,0,19,312,19,312,29,19.0456311,72.8934683,0,Local connecting road,33.02,0,4000,smoke,Low,6.17,0.0
16:40:07,-2.19000006,0.11,9.77999973,-2.15970874,0.23429494,9.58037567,3.08050609,-0.21053034,-0.0141808,0,19,312,19,312,29,19.0456311,72.8934683,0,Local connecting road,33.02,0,4000,smoke,Low,6.17,0.0
